piid,agency,vendor,value,description_doge,fpds_status,fpds_link,deleted_date,savings,award_agency,award_procurement_id,award_modification_num,ref_idv_agency,ref_idv_procurement_id,ref_idv_modification_num,date_signed,date_effective,date_complete,date_ult_complete_est,date_solicitation,amount_obligated,amount_obligated_total,amount_base_exercised_options,amount_base_exercised_options_total,amount_ultimate,amount_ultimate_total,entity_id,entity_name,entity_dba,cage_code,entity_street,entity_street_2,entity_city,entity_state,entity_zip,entity_county,entity_county_disp,entity_phone,entity_fax,entity_congressional_district,product_service_code,product_service_desc,principal_naics_code,principal_naics_desc,performance_state,performance_location,performance_country,performance_county,performance_city,performance_congressional_district,performance_zip,performance_zip_ext,requirement_desc,dt_scrape
36C10X20N0146,Department of Veterans Affairs,"APTIVE HTG, LLC",15108991.32,VHA INTEGRATED HEALTHCARE TRANSFORMATION (IHT) IDIQ CONTRACTOVAC SUPPORT SERVICES - TOPR 0017,TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=3600&PIID=36C10X20N0146&modNumber=P00013&idvAgencyID=&idvPIID=36C10X20D0002&contractType=AWARD,3/5/2025,8549688.33,3600,36C10X20N0146,P00013,3600,36C10X20D0002,0,03/04/2025,09/25/2020,02/25/2025,02/25/2025,08/21/2020,0.0,6559302.99,0.0,12265752.27,0.0,15108991.32,L2LMMGFF12A3,"APTIVE HTG, LLC",,8A9S8,421 KING ST STE 200,,ALEXANDRIA,VA,223143121,USA,UNITED STATES,(703) 598-0697,,VIRGINIA 08,R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,541611.0,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,DC,,USA,DISTRICT OF COLUMBIA,WASHINGTON,,20005,501.0,,2025-05-03-2033
36C10X24F0020,Department of Veterans Affairs,ECHO FIVE GROUP LLC,10535712.62,PPSO SERVICE SUPPORT,TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=3600&PIID=36C10X24F0020&modNumber=P00004&idvAgencyID=&idvPIID=47QRAA22D00CC&contractType=AWARD,3/5/2025,6711164.36,3600,36C10X24F0020,P00004,4732,47QRAA22D00CC,0,03/04/2025,01/04/2024,03/04/2025,03/04/2025,12/10/2023,0.0,3824548.26,0.0,5373921.28,0.0,10535712.62,ENHCU8RFJ1S3,ECHO FIVE GROUP LLC,,7UT18,5636 WILLIAMSBURG BLVD,,ARLINGTON,VA,222071819,USA,UNITED STATES,(202) 486-1304,,VIRGINIA 08,R401,SUPPORT- PROFESSIONAL: PERSONAL CARE (NON-MEDICAL),541611.0,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,DC,,USA,DISTRICT OF COLUMBIA,WASHINGTON,,20001,1.0,,2025-05-03-2033
36C10X20N0105,Department of Veterans Affairs,"DISTRICT COMMUNICATIONS GROUP, LLC (THE)",5532531.13,VECTOR 0057,TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=3600&PIID=36C10X20N0105&modNumber=P00009&idvAgencyID=&idvPIID=VA119A17D0129&contractType=AWARD,3/5/2025,0.0,3600,36C10X20N0105,P00009,3600,VA119A17D0129,0,02/25/2025,07/20/2020,02/25/2025,02/25/2025,07/09/2020,0.0,5532531.13,0.0,5532531.13,0.0,5532531.13,C3X8QMRJVJH5,"DISTRICT COMMUNICATIONS GROUP, LLC (THE)",,65T66,633 E ST SE,,WASHINGTON,DC,200032991,USA,UNITED STATES,(202) 656-0098,(202) 544-8998,DISTRICT OF COLUMBIA 98,R426,SUPPORT- PROFESSIONAL: COMMUNICATIONS,541611.0,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,DC,,USA,DISTRICT OF COLUMBIA,WASHINGTON,,20001,4.0,,2025-05-03-2033
36C10X25P0003,Department of Veterans Affairs,BLUE PHOENIX SOLUTIONS LLC,4995122.4,BUSINESS ADVISORY SUPPORT SERVICES.,TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=3600&PIID=36C10X25P0003&modNumber=P00002&idvAgencyID=&idvPIID=&contractType=AWARD,3/5/2025,0.0,3600,36C10X25P0003,P00002,,,,03/04/2025,01/06/2025,01/05/2026,01/05/2026,10/18/2024,0.0,4995122.4,0.0,4995122.4,0.0,4995122.4,EE9FJ7MXJ5Z7,BLUE PHOENIX SOLUTIONS LLC,BLUE PHOENIX SOLUTIONS LLC,9KLT9,3033 WILSON BLVD STE 700,,ARLINGTON,VA,222013868,USA,UNITED STATES,(714) 328-7822,,VIRGINIA 08,R499,SUPPORT- PROFESSIONAL: OTHER,541611.0,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,VA,,USA,ARLINGTON,ARLINGTON,,22201,3868.0,,2025-05-03-2033
36C10X23F0054,Department of Veterans Affairs,"CONCOURSE FEDERAL GROUP, LLC",7761121.69,"PROCUREMENT POLICY, SYSTEMS, AND OVERSIGHT (PPSO) SUPPORT",TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=3600&PIID=36C10X23F0054&modNumber=P00002&idvAgencyID=&idvPIID=GS00F058GA&contractType=AWARD,3/5/2025,4771125.49,3600,36C10X23F0054,P00002,4732,GS00F058GA,PA0033,03/04/2025,08/15/2023,03/04/2025,03/04/2025,03/30/2023,0.0,2989996.2,0.0,2989996.2,0.0,7761121.69,KD6WCU5JHKW5,"CONCOURSE FEDERAL GROUP, LLC",,5HAY6,13840 BOOKER T WASHINGTON HWY UNIT C3,,MONETA,VA,241216390,USA,UNITED STATES,(703) 945-4208,(410) 267-7406,VIRGINIA 09,R406,SUPPORT- PROFESSIONAL: POLICY REVIEW/DEVELOPMENT,541611.0,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,VA,,USA,FRANKLIN,MONETA,,24121,6390.0,,2025-05-03-2033
36C10X21N0153,Department of Veterans Affairs,RB MANAGEMENT CONSULTANTS LLC,3687075.73,VHA INTEGRATED HEALTHCARE TRANSFORMATION (IHT) IDIQ CONTRACT,TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=3600&PIID=36C10X21N0153&modNumber=P00008&idvAgencyID=&idvPIID=36C10X20D0004&contractType=AWARD,3/5/2025,179192.2,3600,36C10X21N0153,P00008,3600,36C10X20D0004,0,03/04/2025,09/20/2021,03/04/2025,03/04/2025,07/22/2021,0.0,3507883.53,0.0,3507883.53,0.0,3687075.73,HEAKVJCG8MV6,RB MANAGEMENT CONSULTANTS LLC,,7X4V2,2011 CRYSTAL DR STE 400,,ARLINGTON,VA,222023709,USA,UNITED STATES,(240) 444-2511,,VIRGINIA 08,DA01,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SUPPORT SERVICES (LABOR),541611.0,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,VA,,USA,ARLINGTON,ARLINGTON,,22202,3709.0,,2025-05-03-2033
36C10X25N0048,Department of Veterans Affairs,"METRICS, LLC",3153529.59,PROGRAM MANAGEMENT SUPPORT SERVICES.,TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=3600&PIID=36C10X25N0048&modNumber=P00002&idvAgencyID=&idvPIID=36C10X22A0001&contractType=AWARD,3/5/2025,0.0,3600,36C10X25N0048,P00002,3600,36C10X22A0001,P00004,03/04/2025,11/09/2024,11/08/2025,11/08/2025,10/30/2024,0.0,3153529.59,0.0,3153529.59,0.0,3153529.59,F541XAYTKKN5,"METRICS, LLC",,6RSN0,7819 GINGERBREAD LN,,FAIRFAX STATION,VA,220392201,USA,UNITED STATES,(703) 401-1616,,VIRGINIA 11,R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,541611.0,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,VA,,USA,FAIRFAX,FAIRFAX STATION,,22039,2201.0,,2025-05-03-2033
36C10X24N0208,Department of Veterans Affairs,COGENT SOLUTIONS INC,988134.85,TASK ORDER FOR DATA ANALYST.,TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=3600&PIID=36C10X24N0208&modNumber=P00001&idvAgencyID=&idvPIID=VA119A17D0166&contractType=AWARD,3/5/2025,811190.08,3600,36C10X24N0208,P00001,3600,VA119A17D0166,0,03/04/2025,09/25/2024,02/25/2025,02/25/2025,07/25/2024,0.0,176944.77,0.0,176944.77,0.0,988134.85,L4LHN6923621,COGENT SOLUTIONS INC,,1SJL7,12225 AMOS LN STE 303,,FREDERICKSBURG,VA,224077108,USA,UNITED STATES,(540) 372-7707,(866) 251-5079,VIRGINIA 07,R405,SUPPORT- PROFESSIONAL: OPERATIONS RESEARCH/QUANTITATIVE ANALYSIS,541611.0,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,VA,,USA,SPOTSYLVANIA,FREDERICKSBURG,,22407,7108.0,,2025-05-03-2033
36C10X23N0155,Department of Veterans Affairs,"RB CONSULTING, INC.",20925377.07,MEDICAL DISABILITY EXAMINATION (MDE) CUSTOMER SERVICE SURVEYS,TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=3600&PIID=36C10X23N0155&modNumber=P00004&idvAgencyID=&idvPIID=VA119A17D0132&contractType=AWARD,3/5/2025,13596532.9,3600,36C10X23N0155,P00004,3600,VA119A17D0132,0,03/04/2025,09/28/2023,02/25/2025,02/25/2025,08/02/2023,0.0,7328844.17,0.0,7328844.17,0.0,20925377.07,SNZEAMGH7LR8,"RB CONSULTING, INC.",RBCI,4MA15,5235 WESTVIEW DR STE 100,,FREDERICK,MD,217038397,USA,UNITED STATES,(866) 755-7224,(866) 755-3775,MARYLAND 06,R499,SUPPORT- PROFESSIONAL: OTHER,541611.0,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,MD,,USA,FREDERICK,FREDERICK,,21704,8344.0,,2025-05-03-2033
36C77624N0576,Department of Veterans Affairs,"THE CRADDOCK GROUP, LLC",3526549.78,TASK ORDER FOR FY2026 NON-IT BUSINESS CASE APPLICATIONS SUPPORT.,TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=3600&PIID=36C77624N0576&modNumber=P00001&idvAgencyID=&idvPIID=36C77624D0004&contractType=AWARD,3/5/2025,0.0,3600,36C77624N0576,P00001,3600,36C77624D0004,0,03/04/2025,07/31/2024,03/04/2025,03/04/2025,07/08/2024,0.0,3526549.78,0.0,3526549.78,0.0,3526549.78,DVFKRULPER77,"THE CRADDOCK GROUP, LLC",,5VKS1,3033 WILSON BLVD STE 700,,ARLINGTON,VA,222013868,USA,UNITED STATES,(703) 472-1620,(888) 426-6534,VIRGINIA 08,R799,SUPPORT- MANAGEMENT: OTHER,541611.0,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,VA,,USA,ARLINGTON,ARLINGTON,,22201,3868.0,,2025-05-03-2033
36C10X23F0027,Department of Veterans Affairs,"CPS PROFESSIONAL SERVICES, LLC",6671529.6,ORDER 2| BPA FOR INDEPENDENT VERIFICATION AND VALIDATION SERVICES (IV&V) FOR THE MEDICAL DISABILITYEXAMINATION PROGRAM,TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=3600&PIID=36C10X23F0027&modNumber=P00002&idvAgencyID=&idvPIID=36C10X22A0003&contractType=AWARD,3/5/2025,5052816.0,3600,36C10X23F0027,P00002,3600,36C10X22A0003,P00004,03/04/2025,03/08/2023,02/25/2025,02/25/2025,02/22/2023,0.0,1618713.6,0.0,1618713.6,0.0,6671529.6,H893H8FL41D3,"CPS PROFESSIONAL SERVICES, LLC",,4CUA3,8300 GREENSBORO DR # 720,,MC LEAN,VA,221023605,USA,UNITED STATES,(571) 570-4823,,VIRGINIA 11,R799,SUPPORT- MANAGEMENT: OTHER,541611.0,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,VA,,USA,FAIRFAX,FALLS CHURCH,,22042,4559.0,,2025-05-03-2033
36C77623N0066,Department of Veterans Affairs,"CRADDOCK GROUP, LLC, THE",1278818.62,THIS TASK ORDER PROVIDES AND OPPORTUNITY TO ACQUIRE STRATEGIC CAPITAL INVESTMENT PLANNING PROCESS SUPPORT.,TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=3600&PIID=36C77623N0066&modNumber=P00002&idvAgencyID=&idvPIID=36E77620D0003&contractType=AWARD,3/5/2025,0.0,3600,36C77623N0066,P00002,3600,36E77620D0003,0,02/25/2025,12/07/2022,02/25/2025,02/25/2025,10/19/2022,0.0,1278818.62,0.0,1278818.62,0.0,1278818.62,DVFKRULPER77,"CRADDOCK GROUP, LLC, THE",,5VKS1,3033 WILSON BLVD STE 700,,ARLINGTON,VA,222013868,USA,UNITED STATES,(757) 903-6710,(888) 426-6534,VIRGINIA 08,R799,SUPPORT- MANAGEMENT: OTHER,541611.0,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,VA,,USA,ARLINGTON,ARLINGTON,,22201,3868.0,,2025-05-03-2033
36C10G24C0007,Department of Veterans Affairs,"AGILE SIX APPLICATIONS, INC",4808171.5,DIGITAL HEALTH OFFICE STAFFING SERVICES,TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=3600&PIID=36C10G24C0007&modNumber=P00002&idvAgencyID=&idvPIID=&contractType=AWARD,3/5/2025,0.0,3600,36C10G24C0007,P00002,,,,03/04/2025,07/22/2024,02/25/2025,02/25/2025,06/27/2024,0.0,3524141.9,0.0,3524141.9,0.0,4808171.5,UP4JHKJQ9MQ7,"AGILE SIX APPLICATIONS, INC",,79H77,12830 VINEYARD CREST PL,,LAKESIDE,CA,920401660,USA,UNITED STATES,(619) 395-1422,,CALIFORNIA 48,R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,541611.0,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,CA,,USA,SAN DIEGO,LAKESIDE,,92040,1660.0,,2025-05-03-2033
36C10X23N0158,Department of Veterans Affairs,"TRILOGY FEDERAL, LLC",19126598.11,VHA INTEGRATED HEALTHCARE TRANSFORMATION (IHT) IDIQ CONTRACT- MODIFICATION TO ADD FREE AGENT PARTNERS AND INCLUDE FAR 52.204-27.,TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=3600&PIID=36C10X23N0158&modNumber=P00003&idvAgencyID=&idvPIID=36C10X20D0007&contractType=AWARD,3/5/2025,11649022.91,3600,36C10X23N0158,P00003,3600,36C10X20D0007,0,03/04/2025,09/29/2023,02/25/2025,02/25/2025,08/30/2023,0.0,7477575.2,0.0,11172861.59,0.0,19126598.11,QY6ZENEB34D9,"TRILOGY FEDERAL, LLC",,5EQT3,6507 HAYSTACK RD,,ALEXANDRIA,VA,223103309,USA,UNITED STATES,(703) 589-9029,,VIRGINIA 08,R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,541611.0,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,VA,,USA,ARLINGTON,ARLINGTON,,22209,2297.0,,2025-05-03-2033
36C10G24C0010,Department of Veterans Affairs,OLYMPUS ALPHA LLC,4978400.52,TRUSTWORTHY ARTIFICIAL INTELLIGENCE PROGRAM SUPPORT,TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=3600&PIID=36C10G24C0010&modNumber=P00001&idvAgencyID=&idvPIID=&contractType=AWARD,3/5/2025,2507606.28,3600,36C10G24C0010,P00001,,,,03/04/2025,09/30/2024,02/25/2025,02/25/2025,09/20/2024,0.0,2470794.24,0.0,2470794.24,0.0,4978400.52,ZKV1D83JNZ25,OLYMPUS ALPHA LLC,,90NG1,1100 N GLEBE RD STE 1010,,ARLINGTON,VA,222015786,USA,UNITED STATES,(202) 276-4554,,VIRGINIA 08,R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,541611.0,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,DC,,USA,DISTRICT OF COLUMBIA,WASHINGTON,,20001,1152.0,,2025-05-03-2033
36C10X22N0067,Department of Veterans Affairs,"APTIVE HTG, LLC",749556.12,"VHA INTEGRATED HEALTHCARE TRANSFORMATION (IHT) IDIQ CONTRACT- MODIFICATION TO UPDATE CLAUSES, ADMIN DATA, AND TEAMING PARTNERS.",TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=3600&PIID=36C10X22N0067&modNumber=P00005&idvAgencyID=&idvPIID=36C10X20D0002&contractType=AWARD,3/5/2025,0.0,3600,36C10X22N0067,P00005,3600,36C10X20D0002,0,03/04/2025,04/25/2022,02/25/2025,02/25/2025,03/22/2022,0.0,749556.12,0.0,749556.12,0.0,749556.12,L2LMMGFF12A3,"APTIVE HTG, LLC",,8A9S8,421 KING ST STE 200,,ALEXANDRIA,VA,223143121,USA,UNITED STATES,(703) 598-0697,,VIRGINIA 08,R499,SUPPORT- PROFESSIONAL: OTHER,541611.0,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,VA,,USA,ALEXANDRIA CITY,ALEXANDRIA,,22314,3359.0,,2025-05-03-2033
36C10X22N0186,Department of Veterans Affairs,"TRILOGY FEDERAL, LLC",4888940.22,"VHA INTEGRATED HEALTHCARE TRANSFORMATION (IHT) IDIQ CONTRACT- MODIFICATION TO UPDATE CLAUSES, KEY PERSONNEL, AND ADMINISTRATION DATA INCLUDING NEW PARTNER ADDITIONS.",TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=3600&PIID=36C10X22N0186&modNumber=P00003&idvAgencyID=&idvPIID=36C10X20D0007&contractType=AWARD,3/5/2025,0.0,3600,36C10X22N0186,P00003,3600,36C10X20D0007,0,03/04/2025,09/29/2022,02/25/2025,02/25/2025,08/15/2022,0.0,4888940.22,0.0,4888940.22,0.0,4888940.22,QY6ZENEB34D9,"TRILOGY FEDERAL, LLC",,5EQT3,6507 HAYSTACK RD,,ALEXANDRIA,VA,223103309,USA,UNITED STATES,(703) 589-9029,,VIRGINIA 08,R499,SUPPORT- PROFESSIONAL: OTHER,541611.0,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,VA,,USA,FAIRFAX,ALEXANDRIA,,22310,5538.0,,2025-05-03-2033
36C10X20P0038,Department of Veterans Affairs,"640 ACRES, LLC",1366290.72,VA ACQUISITION ACADEMY ACQUISITION INTERN PROGRAM OPERATIONAL SUPPORT SERVICES,TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=3600&PIID=36C10X20P0038&modNumber=P00008&idvAgencyID=&idvPIID=&contractType=AWARD,3/5/2025,0.0,3600,36C10X20P0038,P00008,,,,02/25/2025,03/25/2020,02/25/2025,02/25/2025,,0.0,1366290.72,0.0,1366290.72,0.0,1366290.72,VZ9ECP5M2VM7,"640 ACRES, LLC",,7YAX4,3302 HARBORVIEW DR STE A,,GIG HARBOR,WA,983322193,USA,UNITED STATES,(253) 509-2013,,WASHINGTON 06,R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,541611.0,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,MD,,USA,FREDERICK,FREDERICK,,21703,2817.0,,2025-05-03-2033
36C10X23F0036,Department of Veterans Affairs,"CPS PROFESSIONAL SERVICES, LLC",2241911.04,SINGLE-AWARD BLANKET PURCHASE AGREEMENT FOR INDEPENDENT VERIFICATION AND VALIDATION SERVICES (IV&V) FOR THE MEDICAL DISABILITYEXAMINATION PROGRAM,TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=3600&PIID=36C10X23F0036&modNumber=P00001&idvAgencyID=&idvPIID=36C10X22A0003&contractType=AWARD,3/5/2025,1697969.28,3600,36C10X23F0036,P00001,3600,36C10X22A0003,P00004,03/04/2025,04/01/2023,02/25/2025,02/25/2025,03/24/2023,0.0,543941.76,0.0,543941.76,0.0,2241911.04,H893H8FL41D3,"CPS PROFESSIONAL SERVICES, LLC",,4CUA3,8300 GREENSBORO DR # 720,,MC LEAN,VA,221023605,USA,UNITED STATES,(571) 570-4823,,VIRGINIA 11,R799,SUPPORT- MANAGEMENT: OTHER,541611.0,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,DC,,USA,DISTRICT OF COLUMBIA,WASHINGTON,,20006,9996.0,,2025-05-03-2033
36C10G24C0011,Department of Veterans Affairs,PROMETHEUS FEDERAL SERVICES LLC,4999934.67,DIGITAL HEALTH OFFICE- OFFICE WIDE PROGRAM SUPPORT SERVICES.,TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=3600&PIID=36C10G24C0011&modNumber=P00001&idvAgencyID=&idvPIID=&contractType=AWARD,3/5/2025,0.0,3600,36C10G24C0011,P00001,,,,03/04/2025,09/30/2024,02/25/2025,02/25/2025,09/20/2024,0.0,4999934.67,0.0,4999934.67,0.0,4999934.67,G6Y7CGJ7JLU6,PROMETHEUS FEDERAL SERVICES LLC,PROMETHEUS FEDERAL SERVICES LLC,7Q144,13846 REMBRANDT WAY,,CHANTILLY,VA,201513255,USA,UNITED STATES,(202) 792-1005,,VIRGINIA 11,R499,SUPPORT- PROFESSIONAL: OTHER,541611.0,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,DC,,USA,DISTRICT OF COLUMBIA,WASHINGTON,,20001,1152.0,,2025-05-03-2033
36C10X24F0042,Department of Veterans Affairs,"CPS PROFESSIONAL SERVICES, LLC",2171188.21,SINGLE-AWARD BLANKET PURCHASE AGREEMENT FOR IV&V FOR THE MEDICAL DISABILITY EXAMINATION PROGRAM TO COMBINING TO 23F0027 & 23F0036.,TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=3600&PIID=36C10X24F0042&modNumber=P00004&idvAgencyID=&idvPIID=36C10X22A0003&contractType=AWARD,3/5/2025,0.0,3600,36C10X24F0042,P00004,3600,36C10X22A0003,P00004,03/04/2025,03/08/2024,02/25/2025,02/25/2025,03/06/2024,0.0,2171188.21,0.0,2171188.21,0.0,2171188.21,H893H8FL41D3,"CPS PROFESSIONAL SERVICES, LLC",,4CUA3,8300 GREENSBORO DR # 720,,MC LEAN,VA,221023605,USA,UNITED STATES,(571) 570-4823,,VIRGINIA 11,R799,SUPPORT- MANAGEMENT: OTHER,541611.0,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,VA,,USA,FAIRFAX,MCLEAN,,22102,3605.0,,2025-05-03-2033
36C10X23N0094,Department of Veterans Affairs,TITAN ALPHA LLC,5605865.15,VHA INTEGRATED HEALTHCARE TRANSFORMATION (IHT) IDIQ CONTRACT- MODIFICATION TO INCREASE CONTRACT CEILING.,TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=3600&PIID=36C10X23N0094&modNumber=P00004&idvAgencyID=&idvPIID=36C10X20D0006&contractType=AWARD,3/5/2025,0.0,3600,36C10X23N0094,P00004,3600,36C10X20D0006,0,03/04/2025,07/24/2023,02/25/2025,02/25/2025,05/03/2023,0.0,5449960.31,0.0,5449960.31,0.0,5449960.31,EGLRC9AH8XA7,TITAN ALPHA LLC,,80RY6,13846 REMBRANDT WAY,,CHANTILLY,VA,201513255,USA,UNITED STATES,(202) 792-1005,(202) 540-8006,VIRGINIA 11,R410,SUPPORT- PROFESSIONAL: PROGRAM EVALUATION/REVIEW/DEVELOPMENT,541611.0,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,VA,,USA,FAIRFAX,CHANTILLY,,20151,3255.0,,2025-05-03-2033
36C10X25N0115,Department of Veterans Affairs,"CPS PROFESSIONAL SERVICES, LLC",2010929.05,VECTOR TASK ORDER #0187 - VAAA SCMS PROGRAM AND ACADEMIC SUPPORT,TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=3600&PIID=36C10X25N0115&modNumber=P00001&idvAgencyID=&idvPIID=VA119A17D0093&contractType=AWARD,3/5/2025,695939.28,3600,36C10X25N0115,P00001,3600,VA119A17D0093,0,02/25/2025,01/01/2025,02/25/2025,02/25/2025,11/13/2024,0.0,1314989.77,0.0,1314989.77,0.0,2010929.05,H893H8FL41D3,"CPS PROFESSIONAL SERVICES, LLC",,4CUA3,3190 FAIRVIEW PARK DR STE 1050,,FALLS CHURCH,VA,220424530,USA,UNITED STATES,(571) 327-2014,(571) 282-4936,VIRGINIA 11,U009,EDUCATION/TRAINING- GENERAL,541611.0,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,MD,,USA,FREDERICK,FREDERICK,,21703,2817.0,,2025-05-03-2033
36C10X21P0013,Department of Veterans Affairs,DUTY FIRST CONSULTING LLC,3549981.52,ENTERPRISE MAIL MANAGEMENT PROGRAM SUPPORT SERVICES,TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=3600&PIID=36C10X21P0013&modNumber=P00007&idvAgencyID=&idvPIID=&contractType=AWARD,3/5/2025,1.18,3600,36C10X21P0013,P00007,,,,03/04/2025,11/23/2020,03/04/2025,03/04/2025,11/20/2020,0.0,3549980.34,0.0,3549980.52,0.0,3549981.52,Q9LAZK8AELW8,DUTY FIRST CONSULTING LLC,,4SJK4,2650 PARK TOWER DR STE 100,,VIENNA,VA,221807306,USA,UNITED STATES,(703) 462-1430,(703) 462-1401,VIRGINIA 11,R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,541611.0,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,DC,,USA,DISTRICT OF COLUMBIA,WASHINGTON,,20420,1.0,,2025-05-03-2033
36C77623N0981,Department of Veterans Affairs,"CRADDOCK GROUP, LLC, THE",195286.59,"CAPITAL ASSET INITIATIVES, WHICH INCLUDE THE ENHANCED-USE LEASE EUL PROGRAM AND THE STRATEGIC CAPITAL INVESTMENT PLANNING PROCESS ARE COORDINATED TO ENSURE CAPITAL INVESTMENTS ARE BASED ON SOUND BUSINESS PRACTICES AND PRINCIPLES",TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=3600&PIID=36C77623N0981&modNumber=P00001&idvAgencyID=&idvPIID=36E77620D0003&contractType=AWARD,3/5/2025,0.0,3600,36C77623N0981,P00001,3600,36E77620D0003,0,02/25/2025,09/08/2023,02/25/2025,02/25/2025,08/03/2023,0.0,195286.59,0.0,195286.59,0.0,195286.59,DVFKRULPER77,"CRADDOCK GROUP, LLC, THE",,5VKS1,3033 WILSON BLVD STE 700,,ARLINGTON,VA,222013868,USA,UNITED STATES,(757) 903-6710,(888) 426-6534,VIRGINIA 08,R799,SUPPORT- MANAGEMENT: OTHER,541611.0,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,VA,,USA,ARLINGTON,ARLINGTON,,22201,3868.0,,2025-05-03-2033
